tweet,label
Video Siswa Melawan Guru di Langsa Kembali Hebohkan Media Sosial ​LANGSA Dunia pendidikan di Kota Langsa kembali dihebohkan dengan beredarnya sebuah video singkat yang memperlihatkan tindakan tidak terpuji seorang siswi terhadap gurunya. Video yang berdurasi beberapa detik https://t.co/RMKt1kh0o1,sadness
Memastikan pendidikan anak sesuai zamanya adalah sebuah keharusan. Kami beradaptasi dengan teknologi dan keterampilan abad 21 tanpa pernah meninggalkan akar nilai keislaman. https://t.co/LRi4Ju181K,love
Apapun dilakukan kecuali memperbaiki pendidikan SPPG digaji buat apa kalau guru² yg gajinya gak seberapa itu masih dipersulit Makan gaji buta &amp; duit haram dong SPPG nya?,anger
@USER Setuju.Pdhl kl dlm Islam madrasatul ula alias t4 pendidikan anak pertama ada di sosok Ibu. Bpikir kritis tkdg g sbanding sm tgkatan pddkan https://t.co/3BsHR2dExq kan yg S2 tp g bpkir kritis?,anger
@USER @USER Emang Luh ga update si MULYONO emang ijazahnya palsu dua tahun ga ditunjukkan ke gorong gorong ajee pamer sewa pengacara keluarin duit SDH trilyunan jagain jgn sampai diTangkap..ini Ajee pendidikan tahunnya bikin keder yg otak cerdas paham https://t.co/mk35voMCnh,anger
@USER Pemikiran bagus kok sisa persen² an nya itu kan di pake buat cintai orang tua nya sendiri buat hobi pendidikan dan lain² nya (positif) untuk berkembang yg manusia wajib jadikan itu prioritas masak pacaran mau jadi prioritas dari segalanya?.,anger
@USER Udah kepikiran dari pilpres kemarin bakal as caos apa Indo ini mulai dari pemotongan anggaran pendidikan sampai anak kip pada nggak dapet disusul pangkalan LPG diurus pemerintah bencana Sumatra aihh Indo ini udah nggak ketolong.,happy
dan Papua kayak diputus akses dari dunia luar. transportasi mahal biaya pangan mahal pendidikan sangat tidak merata. kek Indonesia nih ke Papua cuma nyedot kekayaan alamnya aja lingkungan dan manusianya ga dipedulikan ,anger
@USER Selain soal guru honorer yg menyedihkan dari dunia pendidikan hari ini adalah diskursusnya jadi melulu soal mbg ga ada yg bener2 mikirin gimana pendidikan yg seharusnya didapat anak2. Negara jahat.‍️‍️,happy
 Kartini gak sama dengan feminazi jaman sekarang karena dia memperjuangkan perempuan biar bisa sekolah kayak laki laki Di jaman beliau dia nuntut dan menulis tentang kenapa pendidikan buat perempuan itu penting udah dapet label feminazi ,sadness
2011 bersama Laksamana Marsetio saat menjabat sebagai Kepala Staf Angkatan Laut dan 2026 bersama Laksamana (purn) saat menjabat Penasihat Menteri Pendidikan Tinggi Sains dan Teknologi 🇮🇩 Jalesveva Jayamahe ️ https://t.co/Jm74Ia2vUG,sadness
Sejak SD. Soalnya beda rumah sama ortu walau ya kadang mereka tetap datang buat mantau. Soalnya tempat sekolah gua dan kerja mereka beda daerah jadi mau gak mau gua menyelesaikan pendidikan SD dulu baru ikut mereka. Ikut mereka juga gua ujungnya dikontrakin rumah beda rumah. ,love
@USER Kalau kartini dianggap tidak segitu bernilainya ga akan mungkin nama dia sampai di abadikan di 4 jalan di belanda hatta hanya 1 syahrir 3 Justru kartini yg nampar pihak kolonial kalau pendidikan untuk wanita di negara kolonial sama pentingnya sama laki laki,anger
@USER @USER Ada yg direkrut. kadang dengan iming-iming nanti dimasukan dapodik... (ini gw ngomong konteks dunia pendidikan) mirisnya /2025 penerapan input dapodik udh bnr2 ditutup kecuali buat guru yg puny sertifikasi. tapi iming2 ini masi aja ada,anger
@USER Ini dosen goblog banget ngebacot tapi argumennya lemah tipikal pemuja anies emang mayoritas orang yg dibesarkan oleh orang tua minim pendidikan walau mereka skrg mereka bependidikan tinggi tapi nalarnya lemah Woy dosen goblog merauke salah satu lumbung padi indonesia timur,anger
@USER Paling benar emang pendidikan gratis ngapain bikin sekolah rakyat? Proyek bagi2 cuan lagi nih?,love
Secara umum politik di Amerika Serikat terbagi dalam dua arus besar: 1. Kiri (liberal / progresif) Biasanya diwakili oleh Partai Demokrat Ciri utama: Peran pemerintah lebih besar (kesehatan pendidikan bantuan sosial) Dukungan terhadap hak minoritas LGBTQ dan pernikahan https://t.co/tU5ro5o404,sadness
@USER Agak laen memang ini gubernur. Dan banyak lagi penggemarnya. Karena dianggap bantuan umroh gratis gaspoll pendidikan itu dari duit dia.,love
pernah pas dulu ngambil jurusan buat lanjut kuliah guru aku sangat menyarankan jangan ambil prodi pendidikan. karena katanya jadi guru di negara yang seperti ini gak bakal dihargain sedih sih dengernya and i blame pemerintah for this shit.,happy
 The Future is Yours! AMRI hadir untuk memastikan setiap anak. Mari bersama AMRI kita bangun ekosistem pendidikan yang inklusif untuk generasi emas Indonesia! 🇮🇩 #Kepemudaan #Indonesia #AMRI #InovasiSosial #PembangunanBangsa https://t.co/9d1mv7MEHJ,happy
@USER ini nih penting nya pendidikan moral sejak kecil biar pas udah gede ngga jadi orang yang sagapung,love
@USER Di akhir obrolan temen gue cuma bisa nyimpulin di tengah bobroknya sistem pendidikan sekarang dia bilang: Untuk saat ini yang paling penting gue cuma mau kesehatan mental murid gue tetap terjaga dan mereka baik-baik aja. Tmn gue ini guru BK sampai skrg masih sakit bgt.,love
@USER Kelebihan: menikmati hidup menjadi bapak rumah tangga dan tidak insekyur pendidikan dan pekerjaan istrinya diatas beliau Kekurangan: rambut,love
@USER gimana ga undervalued ekonomi kesehatan pendidikan keamanan hukum APBN semua2 ancur sebut 1 masalah yg berhasil dikendaliin presiden sekarang mana! sayangnya fakta masih dipoles makanya jdi keliatan aman tinggal tunggu roboh aja nih tp gapapa santaii masih bisa joget gemoy,anger
pendidikan ga merata gini jangan nyalahin warga pemerintah yg ga becus. sebenernya kan udh banyak ya kasus anak sekolah gabisa basic hitung²an dll harusnya itu ditindak lanjut sm pemerintah. dicari sebabnya apa dan dicegah biar ga terjadi lagi . politik sedeket itu sm hiduplu,anger
@USER @USER Kek orang pendidikan rendah trus jadi OKB yg gak punya selera berkelas,anger
@USER Polemik: ijasah jokowi palsu Kesepakatan Bersama Para Pendiri Bangsa Pendidikan Adalah Tujuan dan Cita² Negara memanipulasi memalsukan Dokumen Kependidikan demi meraih Tahta dan Jabatan Adalah bentuk Hianat terhadap Konsitusi Bangsa,anger
@USER Cita cita menaikkan gaji guru honorer tapi buat pendidikan serba mahal berisiknya kek beo.. Hidup kok ga pernah selaras antara keinginan a dan kenginan b,anger
@USER Pendidikan no 1 dia rela dtg ke rmh guru gue buat minjem buku pljrn buat anaknya bljr dmn buku itu hrsny cm dipegang ama guru dgn keterbatasan bapa gue (gaptek n bukan lulusan sekolah tinggi) tapi dia bisa selalu dpt info2 penting tentang pendidikan (msh bnyk) sehat terus pa,happy
Banyak lulusan SMA sekarang bingung pilih jurusan karena takut nanti susah dapat kerja. Padahal kuliah katanya investasi masa depan. Sistem pendidikan kita lagi gagal hubungkan antara bangku kuliah dan dunia kerja atau cuma persepsi aja?,fear
Well deserved Puteri Indonesia 2026 : Agnes Aditya Rahajeng (BANTEN) Puteri Indonesia Lingkungan: Victoria Titisari Kossasie Putri (BALI) Puteri Indonesia Pariwisata : Karina Moudy Widodo (JAKARTA 3) Puteri Indonesia Pendidikan : Gisela Thessalonica Alma Silalahi (JAKARTA 2),anger
Hai aku lulusan S2 pendidikan inget banget dulu pernah jadi materi presentasiku waktu bahas Knowledge management Ba (Ikujiro Nonaka) dan kaitannya dengan Albert Bandura's social learning theory. Saya riset online di Denmark ada human's library loh https://t.co/MJNlfvIkt3,love
@USER Usut tuntas rentan di korupsi. Itu uang pajak rakyat bukan untuk dikorupsi berjamaah. Alokasikan yg tepat bubarkan BGN. Mending buat PENDIDIKAN (SEKOLAH GRATIS ),anger
Untuk para perempuan ini gunanya pendidikan dan gunanya otak dalam kehidupan. Biar elu pada gak kepikiran sedikitpun bawa anak lu ke tempat ini.,anger
Sarana belajar oke asupan nutrisi terjaga. Lewat Pilar MBG Kuat pemerintah bangun SDM unggul sekaligus perbarui infrastruktur pendidikan di seluruh pelosok. #IndonesiaHebat 🇮🇩 https://t.co/ilyTVRqldd,sadness
Mewujudkan Transformasi Gizi Bangsa melalui sinergi asupan sehat dan ruang kelas yang aman. Pemerintah berkomitmen penuh pada kualitas gizi serta fasilitas pendidikan nasional. https://t.co/11A1DaU1Ce,anger
@USER Di rezim saat ini produksi faces dan bisnis ritel pejabat lebih penting daripada pendidikan dan kesehatan Om ,love
asal ngerasa suka aja sama jurusannya. klo sekarang ngerasa salah jurusan ga? engga juga yg bikin gw kepikirannya kenapa gw mesti milih pendidikan (I mean yeah I used to dream of being a teacher tho),anger
@USER aku setuju tutup aja wok udah gaada duit maksa udahlah wok gantian kasih program pendidikan gratis wok,love
@USER @USER Yg bela kadang kalo gk ordal itu sendiri ya yg gk napak tanah. Kan gak mungkin anak mereka sekolah di tempat yg menerima MBG. Class pendidikan beda.,anger
@USER Biasanya nih ya biasanya anak2 kayak gini tuh kalo gk emang yg ortu nya pendidikan rendah banget atau justru anak yg punya ortu punya power kayak anak aparat dll.,fear
@USER skripsi bab 3 pendidikan sejarah feenya 300k kak sampe acc. wa ku di bio testi ada,love
@USER Aku joki skripsi kak testi lengkap bisa kerjain bab III pendidikan sejarah udah ada outline? boleh banget bisa nego di wa,love
@USER @USER @USER @USER Aku jawab mahal kak.. Duluuu pernah pakai asuransi mandiri tapi yg pendidikan dan itu mahal ,love
need joki skripsi bab III jurusan pendidikan sejarah (udh ada outlinenya) drop fee pls #zonauangㅤ,love
@USER @USER Sistem pendidikan yang hancur tapi tetep makan gratis dlu yang jadi prioritas pemerintah. Salah mapping masalah,love
Gibran hanya tamat SD mestinya dari sekarang harus mengambil program pendidikan paket C untuk SMP dan SMA 2029 Gibran tidak bisa ikut kompetisi cawapres lagi ingatkan kepada KPU jangan terjadi lagi keributan dan kegaduhan diminta kepada KPU pemilu harus jurdil https://t.co/OI1YquRzNn,anger
@USER Pantes anak Indonesia perkalian aja ga bisa orang model tontonan nya kaya gini. Besok besok tuh ya kalau bikin series yg mengangkat isi sosial yang memiliki nilai pendidikan dan edukasi bukan malah kaya gini. Bikin series yg penting rame doang tapi ga mikirin gimana dampaknya,anger
@USER @USER Bukan pada suka tp cocok ga cocok sama gayanya dia si ngelantur ini cinephile alias dari segi latar belakang pendidikan emg org sinema. Ibarat dokter ngomongin kesehatan mau kita ga suka jg ttp aja dia ahli ,anger
@USER @USER Ya ampun pak km kemana aja betul dana pendidikan dan kesehatan diambil buat MBG tp itu dana yg tidak memiliki dampak semacam studi banding dan anniversary. Disisi lain dana dan fasilitas pendidikan meningkat BUKAN berkurang.,love
@USER @USER Pendidikan 'gak penting'... yg penting perut kenyang. Kalau kenyang pasti diem dan ngantuk. Kalau perut lapar bisa berontak.,love
liatnya lucu sih tp juga kek anjir ni anak kurang ajar kaya gapernah mengenyam pendidikan ajh (memang&lt;3),sadness
Sebenernya yang aku bingung kenapa yang jawab bukan dari Mentri Pendidikan?,love
LANDSKAP PENDIDIKAN R&amp;D LAHIR GENERASI PAKAR SIBER SISTEM pendidikan modul R&amp;D perlu bermula dari sekarang! #Berita757 #RakyatKeutamaanKami https://t.co/55j0iMApUG,love
Gue kerja jd guru buat ngehindarin omongan tetangga desa bjir Sarjana pendidikan udah kuliah jauh-jauh ujungnya kerja di sawah berisik emg orang desa ini,sadness
@USER Klo di swasta yg biasa malah uang sumbangan pendidikan pas awal masuk minimal 350jt kalau yg 200-400jt sampai lulus biasanya yg di PTN masuk jalur SNMPTN,anger
Congratulations! Agnes Aditya Rahajeng as Putri Indonesia 2026 Victoria Titisari Kosasieputri as Putri Indonesia Lingkungan 2026 Karina Moudy as Putri Indonesia Pariwisata 2026 Gisela Belicia Alma Thesalonica as Putri Indonesia Pendidikan 2026 https://t.co/6HSS6lfadU,anger
Apakah di rezim sekarang ini pendidikan tak di anggap penting,sadness
@USER bener... kartini aja gatau kalo dia bakal kadi pahlawan di masa depan. mereka tuh ga mikir apa ya kalo ga ada kartini mereka (khususnya cewe) juga belum tentu dapet pendidikan kayak sekarang...,anger
@USER @USER Nggak terasing lihat posisi geografis kita strategis buat semua kekuatan global. Kita memang dibendung biar tetap medioker. Kasus2 hukum terakhir ini yang tidak masuk akal menampakkan wajahnya dengan fulgar. Yg sepi dan rapi seperti pendidikan jauh lebih menggurita,happy
‼️ UNIVERSITAS PAKUAN DARURAT KEADILAN ‼️ Ketimpangan biaya pendidikan di Universitas Pakuan menjadi keresahan bagi seluruh mahasiswa suara yang terus di batasi janji yang hanya menjadi alat penenang serta pencitraan tanpa aksi nyata yang terus dilakukan. https://t.co/zjSBtDZSFM,anger
@USER Ga semua pengalaman kerja jadi nilai plus. Pernah ngalamin waktu ngelamar kerja posisi cs dengan pengalaman 2.5thn ga diterima krn cuma pendidikan sma yg diterima fresh grad s1 yg waktu test ngomongnya masih gelagapan,happy
AHY Tinjau Proyek Strategis di Yogyakarta Fokus Pendidikan hingga Infrastruktur Simak selengkapnya: https://t.co/VpySGFo8Mf Baca artikel lainnya di: https://t.co/fH6UsGK7Aw #News #MostUpdate #AHY #Yogyakarta #Pendidikan,sadness
@USER Wahh... selamat ya Mau di spill biaya pendidikan atau biaya kesehatan anak der?,love
@USER Kalo dia buat edukasi ttg penyakit ke masyarakat pelosok yg kekurangan pendidikan menurut gue fine aja. Asal ga ikut politik di kemenkesnya kak. Belajar berpositif thinking aja sih ya,love
Puteri Indonesia 2026 Banten Puteri Indonesia Lingkungan Bali Puteri Indonesia Pariwisata DKI3 Puteri Indonesia Pendidikan DKI2 Puteri Indonesia Kebudyaan Kaltara Puteri Indonesia Inovasi Papua #puteriindonesia,anger
@USER @USER @USER @USER @USER Jangan diliatin gitu lah gak sekolahnya dek. Kalau gagal sekolah dan gak tau arti DSM 5 atau jurnal psikologi harusnya kritik pemerintah ya dek biar dibenerin nih sistem pendidikan bobroknya jangan malah nyalahin LGBT dan jadi tong kosong gini otaknya. GWS ya ,love
Pemerintah sudah membuat keberpihakan pada peningkatan kualitas orang asli Papua. Peningkatan itu dapat dilakukan melalui pendidikan formal dan juga pendidikan yang sifatnya nonformal seperti melalui balai-balai pelatihan kerja #papua #otsuspapua #pemekaranprovinsi #kstpapua https://t.co/pE85XwFJP2,sadness
@USER pendidikan tinggi sih kak,love
PUTERI INDONESIA 2026 1. BANTEN 2. BALI (Lingkungan) 3. DKI JAKARTA 3 (Pariwisata) 4. DKI JAKARTA 2 (Pendidikan) GOKIL ANAK PAK HARNO!!!,anger
 Perempuan ngapain pendidikan tinggi-tinggi? ujung-ujungnya juga ngurus rumah doang Biar gak goblok kayak gini kasian banget adeknya dijejek pake kerokan kayu ,sadness
Gelo anjir lah di sebelah dibilang efek mbg udah kemana mana termasuk akses pendidikan terasa mahal krn skrg bahan baku aj udah mahal tp tim wowo gebrong trs gaterima tuh otaknya isi apaansih,sadness
aku gaada bakat minat di perhitungan tapi disuruh msk akuntansi ya aku jalanin aja smpe lulus pdhl stres mah ada BGT cuma aku ga protes ke ortu karna jdi tau jga akuntansi tuh bikin STRES makanya klo dikasih kesempatan buat lanjutin pendidikan ga yakin klo hrs akuntansi lagi,sadness
Program Radio Nasional FM akan menampilkan Segmen Radio Haja Tuju Pelajar Selepas BC GCE O Level Dan A Level sebagai panduan kepada para pelajar dan ibu bapa dalam merancang laluan pendidikan seterusnya. https://t.co/jKRR35L5LG,anger
Puteri Indonesia Pariwisata DKI 3 Puteri Indonesia Pendidikan DKI 2,anger
@USER Coba cek lagi deh menteri pendidikan tiap periodenya nyaris selalu diisi oleh ormas terbaik di dunia.,love
@USER @USER Setuju. Bahkan ketika ybs bukan orang yg punya pendidikan yg gimana2 pasti ada sesuatu yg menarik dari ceritanya.,anger
Reformasi Guru Pendidikan Khusus 2026 https://t.co/jNfWwDa8L5,love
5. Keluargaku itu basicnya pendidikan ya saya juga suka pendidikan tapi apakah pendidikan itu harus dari PNS aja kan belum tentu guys Anak muda : baik. Jadi pilihannya Abang itu ingin kerja sampingan (freelance) karena sudah mengikuti perkembangan jaman begitu,love
setelah ohyul pap salad di kasur dengan piyama lucu prabowo reflek memberhentikan mbg dan mengalokasikan duitnya ke sektor pendidikan &amp; kesehatan lalu beliau sadar akan ketidakbecusannya dan turun dari jabatan presiden-nya,sadness
WEH SALAH CUYY Pendidikan DKI 2 Pariwisata DKI 3,anger
@USER Solusi universal: Alokasikan 300-350 triliun untuk menggratiskan jenjang pendidikan sampai menengah/tinggi secara menyeluruh dari anggaran pendidikan APBN (769 T) dengan memfokuskan anggaran utk kementerian pendidikan serta efesiensi program bukan prioritas. @USER @USER,love
Puteri Indonesia's Final Final Prediction Puteri Indonesia: Bali Puteri Indonesia Lingkungan: Banten Puteri Indonesia Pariwisata: DKI Jakarta 3 Puteri Indonesia Pendidikan: DKI Jakarta 2,anger
selamat bertugas gisela sebagai putri indonesia pendidikan 2026,love
Pi pendidikan : Dki 2,sadness
PI Pendidikan adalah DKI JAKARTA 2 KA GISELLLLL,anger
@USER Emang kayak gitu kok di luar juga udah mulai keliatan. Rakyat jelata dibikin kecanduan brainrot (karena itu doang yang masih kejangkau) sambil anggaran pendidikan budaya dikurangin. Sementara konglomerat sekolahnya strict no gadget banyak kegiatan ini itu baca literatur ,anger
#BuletinBernama: RPM pastikan sistem pendidikan negara selari perkembangan AI #digitalbernamatv #RPM #AI #pendidikan #sistem https://t.co/wICWNFqkrU,happy
jujur pgn hiphop jg tp ak prodi pendidikan jirs,love
@USER Asu habis pendidikan jepang ya,love
@USER Ga punya otak memang rakyat butuh kesehatan dan pendidikan gratis bukan makan gratis,love
Bagi kita ini adalah masalah pendidikan yang harus diselesaikan bagi pemerintah anak-anak ini tetap akan dijaga gizinya dengan MBG.. Sekolah no. 2 yang penting dapat MBG https://t.co/t9GmNslxKR,love
@USER Ini sebenernya program bagus. Tapi kenapa gak coba per cluster daerah 3T dulu? Susah akses dan distribusi logistik kan? Ya bangun jalan. Perhari 1.2 triliun kok MBG ini. Satu lagi MBG janganlah kau sedot anggaran pendidikan dan kesehatan.,anger
